"source_id","vehicle_id","manufacturer","model","year","transmission","body_style","fuel","type_of_car","city_cycle_l_100km","highway_cycle_l_100km","adr8101_cycle_l_100km","fuel_system","engine_displacement","engine_displacement_comment","no_cylinders","no_gear_ratios","seating_capacity","axle_ratio","source_url"
"gvg_older_fuel_consumption",110,"Holden","RB Gemini SL, SLX & SLE Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",8.2,6.6,NA,"C",1.5,NA,4,"5","5","3.52","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",111,"Holden","VL Calais Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",11.5,7.5,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",112,"Holden","VL Calais Turbo Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",12.5,9,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",113,"Holden","VL Calais Turbo Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",13,8.5,NA,"I",3,NA,6,"5","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",114,"Holden","VL Com SL& Berlina Turbo Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",12.5,9,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",115,"Holden","VL Commodore SL & Berlina Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",11.5,7.5,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",116,"Holden","VL Commodore SL & Berlina Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",11.5,7.5,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",117,"Holden","VL Commodore SL & Berlina Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",10.5,7.5,NA,"I",3,NA,6,"5","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",118,"Holden","VL Commodore SL& Berlina Man. Wagon 4dr",1986,"man","Wagon","petrol","Passenger",11,7.5,NA,"I",3,NA,6,"5","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",119,"Holden","VL Commodore SL& Berlina Turbo Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",12.5,9,NA,"I",3,NA,6,"4","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",120,"Holden","VL Commodore SL& Berlina Turbo Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",13,8.5,NA,"I",3,NA,6,"5","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",121,"Holden","VL Commodore SL& Berlina Turbo Man. Wagon 4dr",1986,"man","Wagon","petrol","Passenger",13,8.5,NA,"I",3,NA,6,"5","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",122,"Honda","Accord Auto. Hatchback 2dr",1986,"auto","Hatch","petrol","Passenger",9.5,6.6,NA,"C",2,NA,4,"4","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",123,"Honda","Accord Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",9.5,6.8,NA,"C",2,NA,4,"4","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",124,"Honda","Accord Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",9.5,6.4,NA,"C",2,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",125,"Honda","Accord Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",9.5,6.6,NA,"C",2,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",126,"Honda","Civic Auto. Hatchback 2dr",1986,"auto","Hatch","petrol","Passenger",8,6.4,NA,"C",1.5,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",127,"Honda","Civic Auto. Hatchback 4dr",1986,"auto","Hatch","petrol","Passenger",8.5,6.8,NA,"C",1.5,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",128,"Honda","Civic Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",8,6.4,NA,"C",1.5,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",129,"Honda","Civic Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",7.2,6.2,NA,"C",1.5,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",130,"Honda","Civic Man. Hatchback 4dr",1986,"man","Hatch","petrol","Passenger",7.4,6.4,NA,"C",1.5,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",131,"Honda","Civic Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",7.2,6.2,NA,"C",1.5,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",132,"Honda","Integra Auto. Hatchback 2dr",1986,"auto","Hatch","petrol","Passenger",9,6.8,NA,"I",1.6,NA,4,"4","5","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",133,"Honda","Integra Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",7.8,6.8,NA,"I",1.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",134,"Honda","Legend Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",12.5,9,NA,"I",2.5,NA,6,"4","5","4.20","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",135,"Honda","Legend Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",11.5,8.5,NA,"I",2.5,NA,6,"5","5","4.20","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",136,"Honda","Prelude Auto. Coupe 2dr",1986,"auto","Coupe","petrol","Passenger",9.2,7.4,NA,"I",2,NA,4,"4","4","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",137,"Honda","Prelude Man. Coupe 2dr",1986,"man","Coupe","petrol","Passenger",9.5,7.2,NA,"I",2,NA,4,"5","4","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",138,"Jaguar","XJ12 Auto. Saloon 4dr",1986,"auto","Saloon","petrol","Passenger",18,12.5,NA,"I",5.3,NA,12,"3","5","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",139,"Jaguar","XJ6 Auto. Saloon 4dr",1986,"auto","Saloon","petrol","Passenger",16,11,NA,"I",4.2,NA,6,"3","5","3.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",140,"Jaguar","XJS Auto. Coupe 2dr",1986,"auto","Coupe","petrol","Passenger",17,11.5,NA,"I",5.3,NA,12,"3","4","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",141,"Jaguar","XJSC Auto. Cabriolet 2dr",1986,"auto","Convertible","petrol","Passenger",17,11.5,NA,"I",5.3,NA,12,"3","2","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",142,"Mazda","323 Auto. Hatchback 3dr",1986,"auto","Hatch","petrol","Passenger",9.5,7.6,NA,"C",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",143,"Mazda","323 Auto. Hatchback 5dr",1986,"auto","Hatch","petrol","Passenger",9.5,7.6,NA,"C",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",144,"Mazda","323 Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",9.5,7.6,NA,"C",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",145,"Mazda","323 Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",9.5,7.8,NA,"C",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",146,"Mazda","323 EGI Auto. Hatchback 3dr",1986,"auto","Hatch","petrol","Passenger",9.5,7.2,NA,"I",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",147,"Mazda","323 EGI Auto. Hatchback 5dr",1986,"auto","Hatch","petrol","Passenger",9.5,7.2,NA,"I",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",148,"Mazda","323 EGI Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",9.5,7.2,NA,"I",1.6,NA,4,"3","5","3.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",149,"Mazda","323 EGI Man. Hatchback 3dr",1986,"man","Hatch","petrol","Passenger",9,6.4,NA,"I",1.6,NA,4,"5","5","4.11","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",150,"Mazda","323 EGI Man. Hatchback 5dr",1986,"man","Hatch","petrol","Passenger",9,6.4,NA,"I",1.6,NA,4,"5","5","4.11","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",151,"Mazda","323 EGI Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",9,6.4,NA,"I",1.6,NA,4,"5","5","4.11","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",152,"Mazda","323 Man. Hatchback 3dr",1986,"man","Hatch","petrol","Passenger",9,6.6,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",153,"Mazda","323 Man. Hatchback 5dr",1986,"man","Hatch","petrol","Passenger",9,6.6,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",154,"Mazda","323 Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",9,6.6,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",155,"Mazda","323 Man. Wagon 4dr",1986,"man","Wagon","petrol","Passenger",9,6.8,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",156,"Mazda","626 Auto. Coupe 2dr",1986,"auto","Coupe","petrol","Passenger",12,9.5,NA,"C",2,NA,4,"3","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",157,"Mazda","626 Auto. Hatchback 5dr",1986,"auto","Hatch","petrol","Passenger",12,9.5,NA,"C",2,NA,4,"3","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",158,"Mazda","626 Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",12,9.5,NA,"C",2,NA,4,"3","5","3.45","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",159,"Mazda","626 EGI Turbo Man. Coupe 2dr",1986,"man","Coupe","petrol","Passenger",10,7.4,NA,"I",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",160,"Mazda","626 EGI Turbo Man. Hatchback 5dr",1986,"man","Hatch","petrol","Passenger",10,7.4,NA,"I",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",161,"Mazda","626 EGI Turbo Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",10,7.4,NA,"I",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",162,"Mazda","626 Man. Coupe 2dr",1986,"man","Coupe","petrol","Passenger",11,7.8,NA,"C",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",163,"Mazda","626 Man. Hatchback 5dr",1986,"man","Hatch","petrol","Passenger",11,7.8,NA,"C",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",164,"Mazda","626 Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",11,7.8,NA,"C",2,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",165,"Mazda","929 Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",10.5,9.5,NA,"C",2,NA,4,"3","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",166,"Mazda","929 EGI Auto. Hardtop 2dr",1986,"auto","Coupe","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"4","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",167,"Mazda","929 EGI Auto. Hardtop 4dr",1986,"auto","Sedan","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"4","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",168,"Mazda","929 EGI Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"4","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",169,"Mazda","929 EGI Man. Hardtop 2dr",1986,"man","Coupe","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"5","5","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",170,"Mazda","929 EGI Man. Hardtop 4dr",1986,"man","Sedan","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"5","5","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",171,"Mazda","929 EGI Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",10.5,8.5,NA,"I",2,NA,4,"5","5","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",172,"Mazda","929 EGI Turbo Man. Hardtop 2dr",1986,"man","Coupe","petrol","Passenger",10.5,8,NA,"I",2,NA,4,"5","5","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",173,"Mazda","929 EGI Turbo Man. Hardtop 4dr",1986,"man","Sedan","petrol","Passenger",10.5,8,NA,"I",2,NA,4,"5","5","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",174,"Mazda","929 EGI Turbo Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",10.5,8,NA,"I",2,NA,4,"5","5","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",175,"Mazda","929 Man. Wagon 4dr",1986,"man","Wagon","petrol","Passenger",10.5,8,NA,"C",2,NA,4,"5","5","3.73","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",176,"Mazda","RX-7 EGI Auto. Coupe 2dr",1986,"auto","Coupe","petrol","Passenger",13,9.5,NA,"I",1.3,NA,2,"4","4","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",177,"Mazda","RX-7 EGI Man. Coupe 2dr",1986,"man","Coupe","petrol","Passenger",13.5,8.5,NA,"I",1.3,NA,2,"5","4","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",178,"Mazda","RX-7 EGI Turbo Man. Coupe 2dr",1986,"man","Coupe","petrol","Passenger",14,9.5,NA,"I",1.3,NA,2,"5","4","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",179,"Mercedes Benz","190E Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",10,8.5,NA,"I",2,NA,4,"4","5","3.23","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",180,"Mercedes Benz","190E Man. Saloon 4dr",1986,"man","Sedan","petrol","Passenger",10.5,7.2,NA,"I",2,NA,4,"5","5","3.23","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",181,"Mercedes Benz","230E Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",11,9,NA,"I",2.3,NA,4,"4","5","3.27","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",182,"Mercedes Benz","230TE Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",11.5,9,NA,"I",2.3,NA,4,"4","7","3.46","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",183,"Mercedes Benz","300E Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",13,10,NA,"I",3,NA,6,"4","5","3.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",184,"Mercedes Benz","300SE Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",14,10.5,NA,"I",3,NA,6,"4","5","3.46","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",185,"Mercedes Benz","420SEL Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",15,11.5,NA,"I",4.2,NA,8,"4","5","2.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",186,"Mercedes Benz","560SEC Auto. Coupe 2dr",1986,"auto","Coupe","petrol","Passenger",18,13,NA,"I",5.6,NA,8,"4","4","2.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",187,"Mercedes Benz","560SEL Auto. Saloon 4dr",1986,"auto","Sedan","petrol","Passenger",18,13,NA,"I",5.6,NA,8,"4","5","2.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",188,"Mercedes Benz","560SL Auto. Roadster 2dr",1986,"auto","Coupe","petrol","Passenger",17,12.5,NA,"I",5.6,NA,8,"4","2","2.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",189,"Mitsubishi","AC Cordia Auto. Hatchback 2dr",1986,"auto","Hatch","petrol","Passenger",9.5,7.2,NA,"C",1.8,NA,4,"3","5","3.17","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",190,"Mitsubishi","AC Cordia Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",9,5.8,NA,"C",1.8,NA,4,"5","5","3.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",191,"Mitsubishi","AC Cordia Turbo Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",9.5,6.4,NA,"I",1.8,NA,4,"5","5","3.47","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",192,"Mitsubishi","GN Sigma Auto. Sedan 4dr",1986,"auto","Sedan","petrol","Passenger",10.5,8,NA,"C",2.6,NA,4,"3","5","3.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",193,"Mitsubishi","GN Sigma Auto. Wagon 4dr",1986,"auto","Wagon","petrol","Passenger",11,8.5,NA,"C",2.6,NA,4,"3","5","3.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",194,"Mitsubishi","GN Sigma Man. Sedan 4dr",1986,"man","Sedan","petrol","Passenger",9.5,7,NA,"C",2.6,NA,4,"5","5","3.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",195,"Mitsubishi","GN Sigma Man. Wagon 4dr",1986,"man","Wagon","petrol","Passenger",9.5,7.2,NA,"C",2.6,NA,4,"5","5","3.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",196,"Mitsubishi","JD Starion Turbo Man. Hatchback 2dr",1986,"man","Hatch","petrol","Passenger",11,6.8,NA,"I",2,NA,4,"5","5","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
