"manufacturer_id","vehicle_class_id","fuel_type_id","source_id","query_year","vehicle_display_id","model","body","engine","transmission","drivetrain","tailpipe_co2_comb_g_km","tailpipe_co2_urban_g_km","tailpipe_co2_extra_g_km","annual_fuel_cost_aud","fuel_consumption_comb_l_100km","fuel_consumption_urban_l_100km","fuel_consumption_extra_l_100km","energy_consumption_wh_km","electric_range_km","air_pollution_standard","annual_tailpipe_co2_tonnes","fuel_lifecycle_co2_g_km","noise_data","test_cycle","source_url","raw_html_path","fuel_type_label","powertrain_group","vehicle_class_label","manufacturer_label"
29,4,4,"gvg_current_search",2025,"29319","BMW F39 X2 xDrive20d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","8 spd Auto","4WD",134,150,125,1471,5.1,5.7,4.7,NA,NA,"Euro 5",1.88,173,"76 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
NA,3,4,"gvg_current_search",2025,"25490","BMW F45 2 Series Active Tourer 218d","4 door 5 seat Wagon","2.0L 4cyl Turbo Diesel","8 spd Auto","2WD",116,130,108,1269,4.4,4.9,4.1,NA,NA,"Euro 6",1.62,149,"76.00 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class3_allmake.html","Diesel","ICE_diesel","Medium Car",NA
NA,3,4,"gvg_current_search",2025,"25489","BMW F45 2 Series Active Tourer 218d","4 door 5 seat Wagon","2.0L 4cyl Turbo Diesel","6 spd Manual","2WD",116,136,105,1269,4.4,5.2,4,NA,NA,"Euro 6",1.62,149,"75.00 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class3_allmake.html","Diesel","ICE_diesel","Medium Car",NA
29,4,4,"gvg_current_search",2025,"27478","BMW F48 X1 sDrive18d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","6 spd Manual","2WD",117,138,105,1298,4.5,5.3,4,NA,NA,"Euro 5",1.64,152,"76 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"27479","BMW F48 X1 sDrive18d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","8 spd Auto","2WD",124,142,114,1355,4.7,5.4,4.3,NA,NA,"Euro 5",1.74,159,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"27480","BMW F48 X1 xDrive20d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","8 spd Auto","4WD",135,155,123,1471,5.1,5.9,4.7,NA,NA,"Euro 5",1.89,173,"76 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"32501","BMW G01 Alpina XD3","4 door 5 seat Wagon","3L 6cyl Turbo Diesel","8 spd Auto","4WD",173,228,142,1875,6.5,8.6,5.3,NA,NA,"Euro 6",2.42,220,"74 dBA <br/>@ 3150 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29234","BMW G01 X3 xDrive20d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","8 spd Auto","4WD",149,155,146,1644,5.7,5.9,5.6,NA,NA,"Euro 6",2.09,193,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29235","BMW G01 X3 xDrive30d","4 door 5 seat Wagon","3L 6cyl Turbo Diesel","8 spd Auto","4WD",159,179,148,1730,6,6.8,5.6,NA,NA,"Euro 5",2.23,203,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29836","BMW G05 X5 M50d","4 door 5 seat SUV","3L 6cyl Turbo Diesel","8 spd Auto","4WD",198,213,189,2163,7.5,8.1,7.2,NA,NA,"Euro 5",2.77,254,"88 dBA <br/>@ 3750 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"30708","BMW G05 X5 xDrive25d","4 door 5 seat SUV","2L 4cyl Turbo Diesel","8 spd Auto","4WD",182,189,178,1990,6.9,7.2,6.8,NA,NA,"Euro 5",2.55,234,"75 dBA <br/>@ 3300 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29835","BMW G05 X5 xDrive30d","4 door 5 seat SUV","3L 6cyl Turbo Diesel","8 spd Auto","4WD",189,200,183,2076,7.2,7.6,7,NA,NA,"Euro 5",2.65,244,"80 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"30784","BMW G06 X6 xDrive30d","4 door 5 seat Wagon","3L 6cyl Turbo Diesel","8 spd Auto","4WD",186,197,180,2048,7.1,7.5,6.8,NA,NA,"Euro 5",2.6,240,"74 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,8,4,"gvg_current_search",2025,"30744","BMW G07 X7 M50d","4 door 7 seat SUV","3L 6cyl Turbo Diesel","8 spd Auto","4WD",198,214,189,2163,7.5,8.1,7.2,NA,NA,"Euro 5",2.77,254,"86 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make29.html","Diesel","ICE_diesel","People Mover","BMW"
29,8,4,"gvg_current_search",2025,"30743","BMW G07 X7 xDrive30d","4 door 7 seat SUV","3L 6cyl Turbo Diesel","8 spd Auto","4WD",191,201,185,2105,7.3,7.6,7,NA,NA,"Euro 5",2.67,247,"81 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class8_make29.html","Diesel","ICE_diesel","People Mover","BMW"
29,4,4,"gvg_current_search",2025,"31046","BMW G11 7 Series 730d","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","2WD",139,169,150,1644,5.7,6.5,5.3,NA,NA,"Euro 5",1.95,193,"83 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"27477","BMW G12 7 Series 730Ld","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","2WD",134,159,120,1471,5.1,6,4.5,NA,NA,"Euro 5",1.88,173,"75 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"28486","BMW G30 5 Series 520d","4 door 5 seat Sedan","2L 4cyl Turbo Diesel","8 spd Auto","2WD",125,142,115,1384,4.8,5.4,4.4,NA,NA,"Euro 5",1.75,163,"73 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"30896","BMW G30 5 Series 530d","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","2WD",145,176,127,1586,5.5,6.7,4.8,NA,NA,"Euro 5",2.03,186,"74 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29017","BMW G30 5 Series 530d xDrive","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","2WD",147,172,132,1615,5.6,6.6,5,NA,NA,"Euro 5",2.06,190,"74 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"29118","BMW G32 6 Series 630d GT","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","2WD",145,163,135,1586,5.5,6.2,5.1,NA,NA,"Euro 5",2.03,186,"74 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"34099","BMW G60 5 Series 540d xDrive","4 door 5 seat Sedan","3L 6cyl Turbo Diesel","8 spd Auto","4WD",172,222,143,1875,6.5,8.5,5.4,NA,NA,"Euro 6",2.41,220,"73 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"31619","BMW X3 Series - G01 X3 xDrive20d","4 door 5 seat Wagon","2L 4cyl Turbo Diesel","8 spd Auto","4WD",153,166,147,1702,5.9,6.3,5.6,NA,NA,"Euro 6",2.14,200,"72 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
29,4,4,"gvg_current_search",2025,"31621","BMW X3 Series - G01 X3 xDrive30d","4 door 5 seat Wagon","3L 6cyl Turbo Diesel","8 spd Auto","4WD",169,190,156,1846,6.4,7.3,5.9,NA,NA,"Euro 5",2.37,217,"78 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
NA,6,4,"gvg_current_search",2025,"37397","Fiat Scudo","4 door 3 seat Van","2L 4cyl Turbo Diesel","8 spd Auto","2WD",165,189,150,1817,6.3,7.2,5.8,NA,NA,"Euro 5",2.31,213,"85 dBA <br/>@ 3000 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
2,4,4,"gvg_current_search",2025,"31941","Ford 22.00MY Everest Ambiente 4WD","4 door 7 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","4WD",190,219,174,2076,7.2,8.3,6.6,NA,NA,"Euro 5",2.66,244,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31940","Ford 22.00MY Everest Ambiente 4WD","4 door 5 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","4WD",190,219,174,2076,7.2,8.3,6.6,NA,NA,"Euro 5",2.66,244,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31938","Ford 22.00MY Everest Ambiente RWD","5 door 7 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","2WD",187,221,167,2048,7.1,8.4,6.3,NA,NA,"Euro 5",2.62,240,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31937","Ford 22.00MY Everest Ambiente RWD","4 door 5 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","2WD",187,221,167,2048,7.1,8.4,6.3,NA,NA,"Euro 5",2.62,240,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31944","Ford 22.00MY Everest Platinum 4WD","4 door 7 seat SUV","3L 6cyl Turbo Diesel","10 spd Auto","4WD",224,267,199,2451,8.5,10.2,7.6,NA,NA,"Euro 5",3.14,288,"74 dBA <br/>@ 2640 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31943","Ford 22.00MY Everest Sport 4WD","4 door 7 seat SUV","3L 6cyl Turbo Diesel","10 spd Auto","4WD",224,267,199,2451,8.5,10.2,7.6,NA,NA,"Euro 5",3.14,288,"74 dBA <br/>@ 2640 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31942","Ford 22.00MY Everest Trend 4WD","4 door 7 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","4WD",190,219,174,2076,7.2,8.3,6.6,NA,NA,"Euro 5",2.66,244,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31939","Ford 22.00MY Everest Trend RWD","4 door 7 seat SUV","2L 4cyl Turbo Diesel","10 spd Auto","2WD",187,221,167,2048,7.1,8.4,6.3,NA,NA,"Euro 5",2.62,240,"77 dBA <br/>@ 2847 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,7,4,"gvg_current_search",2025,"31933","Ford 22.00MY Ranger Double Cab SPORT 4WD","4 door 5 seat Utility","3L 6cyl Turbo Diesel","10 spd Auto","4WD",222,265,198,2423,8.4,10,7.5,NA,NA,"Euro 5",3.11,284,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31910","Ford 22.00MY Ranger Double Cab SPORT 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31925","Ford 22.00MY Ranger Double Cab SPORT 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31934","Ford 22.00MY Ranger Double Cab WILDTRAK 4WD","4 door 5 seat Utility","3L 6cyl Turbo Diesel","10 spd Auto","4WD",222,265,198,2423,8.4,10,7.5,NA,NA,"Euro 5",3.11,284,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31911","Ford 22.00MY Ranger Double Cab WILDTRAK 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,4,4,"gvg_current_search",2025,"31926","Ford 22.00MY Ranger Double Cab WILDTRAK 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31915","Ford 22.00MY Ranger Double Cab XL 4x2","4 door 5 seat Cab-chassis","2L 4cyl Turbo Diesel","6 spd Auto","2WD",199,251,169,2192,7.6,9.6,6.4,NA,NA,"Euro 5",2.79,257,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,7,4,"gvg_current_search",2025,"31929","Ford 22.00MY Ranger Double Cab XL 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","6 spd Auto","2WD",204,258,173,2250,7.8,9.9,6.6,NA,NA,"Euro 5",2.86,264,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31907","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31920","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Cab-chassis","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31921","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31903","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,200,183,2076,7.2,7.6,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,4,4,"gvg_current_search",2025,"31902","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Cab-chassis","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,200,183,2076,7.2,7.6,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,7,4,"gvg_current_search",2025,"31922","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31930","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Cab-chassis","2L 4cyl Turbo Diesel","6 spd Auto","4WD",207,258,178,2278,7.9,9.9,6.8,NA,NA,"Euro 5",2.9,267,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31931","Ford 22.00MY Ranger Double Cab XL 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","6 spd Auto","4WD",211,263,181,2307,8,10,6.9,NA,NA,"Euro 5",2.95,271,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31912","Ford 22.00MY Ranger Double Cab XLS 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",192,217,177,2105,7.3,8.3,6.7,NA,NA,"Euro 5",2.69,247,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,4,4,"gvg_current_search",2025,"31913","Ford 22.00MY Ranger Double Cab XLS 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",196,226,179,2163,7.5,8.7,6.8,NA,NA,"Euro 5",2.74,254,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31898","Ford 22.00MY Ranger Double Cab XLS 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",182,192,176,1990,6.9,7.3,6.7,NA,NA,"Euro 5",2.55,234,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,7,4,"gvg_current_search",2025,"31899","Ford 22.00MY Ranger Double Cab XLS 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",182,192,176,1990,6.9,7.3,6.7,NA,NA,"Euro 5",2.55,234,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31908","Ford 22.00MY Ranger Double Cab XLS 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",189,202,182,2076,7.2,7.7,6.9,NA,NA,"Euro 5",2.65,244,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,4,4,"gvg_current_search",2025,"31923","Ford 22.00MY Ranger Double Cab XLS 4x4","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","4WD",201,228,185,2192,7.6,8.7,7,NA,NA,"Euro 5",2.81,257,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,7,4,"gvg_current_search",2025,"31932","Ford 22.00MY Ranger Double Cab XLT 4WD","4 door 5 seat Utility","3L 6cyl Turbo Diesel","10 spd Auto","4WD",222,265,198,2423,8.4,10,7.5,NA,NA,"Euro 5",3.11,284,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,7,4,"gvg_current_search",2025,"31935","Ford 22.00MY Ranger Double Cab XLT 4WD","4 door 5 seat Cab-chassis","3L 6cyl Turbo Diesel","10 spd Auto","4WD",222,265,198,2423,8.4,10,7.5,NA,NA,"Euro 5",3.11,284,"76 dBA <br/>@ 2625 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class7_make2.html","Diesel","ICE_diesel","Ute or Light Truck","Ford"
2,4,4,"gvg_current_search",2025,"31914","Ford 22.00MY Ranger Double Cab XLT 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",196,226,179,2163,7.5,8.7,6.8,NA,NA,"Euro 5",2.74,254,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
2,4,4,"gvg_current_search",2025,"31900","Ford 22.00MY Ranger Double Cab XLT 4x2","4 door 5 seat Utility","2L 4cyl Turbo Diesel","10 spd Auto","2WD",182,192,176,1990,6.9,7.3,6.7,NA,NA,"Euro 5",2.55,234,"79 dBA <br/>@ 2813 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
